Date,Close,High,Low,Open,Volume
2024-02-21,3811.3203125,3879.9270359504258,3800.9124409712513,3831.849784307278,1885939
2024-02-22,3902.60498046875,3910.1004850304307,3791.745738336164,3791.745738336164,2982052
2024-02-23,3869.184326171875,3943.567750543127,3863.7414432648116,3943.567750543127,2538072
2024-02-26,3820.43896484375,3867.179270139107,3802.964997073217,3853.811243032453,1379284
2024-02-27,3919.12353515625,3937.838866469874,3818.4814808469996,3818.4814808469996,2960475
2024-02-28,3933.01708984375,3967.3439948618516,3904.418873205376,3910.7210365348114,1939225
2024-02-29,3910.243408203125,3951.302347555784,3881.072417457666,3913.9672652685513,3772719
2024-03-01,3909.527587890625,3953.1168141025128,3902.318354806143,3921.7976210084466,2043265
2024-03-04,3896.4931640625,3932.0138730533786,3891.9097941333816,3919.6962849187594,1749271
2024-03-05,3830.99072265625,3880.547822316306,3800.3396488235476,3878.638103899812,2070859
2024-03-06,3880.833740234375,3888.1861084028096,3779.7618150673534,3813.754890991915,1744204
2024-03-07,3923.1337890625,3937.83852444609,3855.4341459453703,3881.5018433252562,2688905
2024-03-11,3936.26318359375,3965.529519377564,3904.4185419539754,3904.4185419539754,2304068
2024-03-12,4003.007568359375,4039.005938486291,3935.0214223269095,3936.263018747684,4039801
2024-03-13,3961.710205078125,4049.557237825097,3945.382022047853,4015.1823119675864,2837260
2024-03-14,4017.664794921875,4034.279248163404,3901.5538480463124,3965.9592736637765,2919608
2024-03-15,4028.788818359375,4047.6472835279706,3988.446025783518,4003.341919367168,3373143
2024-03-18,3965.05224609375,4062.686584965053,3931.966472917347,4024.9696521003443,1526904
2024-03-19,3797.760986328125,3874.8180658535766,3787.544041009118,3868.3727671979555,8931209
2024-03-20,3791.64990234375,3836.6238591471674,3781.43295661012,3806.068367984223,1817913
2024-03-21,3793.607177734375,3827.4568840908046,3769.7834913016204,3809.9353605723127,3829582
2024-03-22,3734.358642578125,3760.2354193876463,3680.982108110558,3721.086193335109,5852485
2024-03-26,3702.466064453125,3768.5422658395028,3696.6891204236167,3700.0789167648895,3440925
