Date,Close,High,Low,Open,Volume
2020-11-09,141.47731018066406,145.16161506821834,140.69951498075955,142.41884976588074,35286484
2020-11-10,146.02130126953125,147.00378015882316,140.69952708522834,143.27853573123178,57459436
2020-11-11,151.7114715576172,152.20270465246577,146.22595412799552,147.0446884456374,63318644
2020-11-12,153.92208862304688,154.53613950851116,150.5243453873034,151.62962948540076,46367792
2020-11-13,153.1852264404297,154.577072559988,151.91618549590126,153.26709239281737,28198725
2020-11-14,154.413330078125,155.55955336894795,153.96302360926708,154.7817581006826,7767144
2020-11-17,153.38990783691406,155.06830350484125,152.61210009667866,154.74081471424486,20950589
2020-11-18,150.6880645751953,154.2904908365926,149.62370738658856,152.9395841117924,26595992
2020-11-19,153.8402099609375,157.0332820566576,149.58279299287457,149.66467144131505,48984610
2020-11-20,156.95138549804688,157.19700832212936,152.3255410315592,154.57706068200636,45307312
2020-11-23,156.25546264648438,157.6063693869285,154.45423700203182,157.1970021937157,23180456
2020-11-24,160.10353088378906,160.8403869224099,156.05079768558096,156.05079768558096,45411815
2020-11-25,158.711669921875,162.06847349753994,157.60637347437697,160.4719439011838,41659179
2020-11-26,159.48947143554688,160.34914509626066,157.6473189452585,159.73509426616454,24222956
2020-11-27,158.5479278564453,160.26727527029686,158.17949983716193,159.20291794233623,31385396
2020-12-01,159.16197204589844,160.75851421734487,157.5245031462785,159.6532177129429,15893346
2020-12-02,160.43101501464844,162.72347400231698,158.46605730687338,159.65321977585816,28425948
2020-12-03,160.63571166992188,161.4544461967746,159.2848046977739,161.4544461967746,28009042
2020-12-04,162.27316284179688,163.2147149396608,160.88131679810243,161.1678788480819,22152332
2020-12-07,166.32589721679688,166.81714288010534,161.78193104922627,162.27316421963857,35693450
2020-12-08,165.75277709960938,167.59492950314566,163.3784523322097,166.93993948330922,30853963
2020-12-09,168.1680450439453,170.13301514970544,167.55399422831323,167.84055627276655,39684395
2020-12-10,174.1448211669922,174.92261642338366,166.32590439475882,169.1914750709671,65227495
2020-12-11,177.09226989746094,178.44317678753367,174.67700568856594,175.57760611764886,60322445
2020-12-14,176.76473999023438,178.9753327148232,176.02788407730122,178.44314789513177,26990063
2020-12-15,174.84075927734375,177.1741451640426,173.24422946162403,176.2326054630251,23255609
2020-12-16,175.20916748046875,176.4782083416401,174.79980026672933,175.00448387359904,19551630
2020-12-17,174.431396484375,176.10980479225225,172.95767181177794,175.3729362095049,22386185
2020-12-18,175.61854553222656,176.8057080267555,171.7295567616994,174.47232226017724,23775053
2020-12-21,166.16213989257812,175.78226885585033,163.05094675055784,175.6185244784588,41834797
2020-12-22,166.53060913085938,168.86400768880952,161.20883434309084,166.28499875035791,40986353
2020-12-23,170.0920867919922,170.50145402855534,165.38436357151588,166.2030980446422,23695667
2020-12-24,170.7880096435547,172.46640525578192,168.3318063169047,171.93423286549955,22768284
2020-12-28,171.52487182617188,172.09798345779933,170.17396494498595,171.11550459030988,15741000
2020-12-29,173.2032928466797,174.7998226864542,172.01613027314977,172.34361908898646,26546469
2020-12-30,172.8757781982422,174.79980919828594,171.56581054307964,174.14481912425637,18925262
2020-12-31,171.11549377441406,172.99858543893174,170.74706578400526,172.3845346239518,18245270
2021-01-01,175.08636474609375,175.37291430395499,171.36112055072866,171.85235371830342,19527333
2021-01-04,174.71792602539062,176.84664058514812,173.65358123840812,175.2091716908412,26891799
2021-01-05,173.12139892578125,174.5951234511463,172.42548213109248,173.94013338510666,18024083
2021-01-06,168.1680450439453,173.1623300082445,167.43118906234517,173.1213907886232,49067837
2021-01-07,166.03933715820312,169.96926473748337,165.4662255825133,168.74116314976425,34952401
2021-01-08,164.97496032714844,168.65926465207235,163.95154245911402,167.30835806342446,56427360
2021-01-11,165.79373168945312,168.7411808055354,164.77031359260465,167.0218334056713,42970983
2021-01-12,169.0277099609375,169.39613793272312,165.05685572052224,166.20307885338752,35617404
2021-01-13,172.9576416015625,174.39042679826184,168.04523521287908,169.84644839015058,63925996
2021-01-14,175.33197021484375,177.256001089883,173.2442074480555,173.57169621734502,48304263
2021-01-15,178.361328125,178.8935005895489,172.91673582870976,175.94605118908365,58321158
2021-01-18,179.91690063476562,181.7590532009919,175.70042309145083,178.8116040978712,67607822
2021-01-19,179.18003845214844,181.5134241268321,178.0747419532114,180.94031251337802,31785089
2021-01-20,178.19754028320312,179.30283673971584,176.6010106738259,178.89346953254753,44672447
2021-01-21,174.96356201171875,179.71222466078825,173.73546024866098,179.30285740643566,28999164
2021-01-22,172.5073699951172,175.82324747518456,171.2383289233756,175.20919655268682,24712182
2021-01-25,170.1330108642578,173.98106004671186,169.35521568262809,173.57169284660196,24967899
2021-01-27,172.4664306640625,174.1038997897328,169.55993296031616,170.29678906970858,48471357
2021-01-28,169.15054321289062,172.75296981374382,168.45461392975255,171.32018451908007,22131983
2021-01-29,166.4077911376953,170.95177022084653,165.67093506708585,170.74708659091087,23764654
2021-02-01,176.80572509765625,178.44319421176817,165.2206361124735,167.02184963941704,57744414
2021-02-02,178.64785766601562,182.98715282670472,177.6653788071361,180.12158220078317,48457781
2021-02-03,177.46067810058594,181.75903362551364,176.60100449702134,181.34966643266335,53643263
2021-02-04,188.2679901123047,189.45515260300903,176.84664667949966,176.92852512419512,105818897
2021-02-05,191.87042236328125,195.55472736924477,186.0574028011581,190.069196588271,125490301
2021-02-08,190.84703063964844,194.89976420683598,189.53705034850393,194.44945770094895,41495834
2021-02-09,187.4901885986328,195.841277469949,186.83519854163038,192.0751065047535,70655961
2021-02-10,186.30303955078125,189.20954954896655,182.6596734935167,187.49020208725213,47283127
2021-02-11,185.40243530273438,187.73583375422663,183.80590543782282,187.49021089203308,43631374
2021-02-12,178.0338134765625,184.82931228506914,176.68290655668756,184.82931228506914,110568108
2021-02-15,178.9753875732422,180.9403456052804,178.0747745210339,178.85256988817824,31776555
2021-02-16,178.68881225585938,181.59532235356056,177.87007772089552,179.34380238240996,29148891
2021-02-17,178.2794647216797,178.811637231152,177.2969856695545,178.15665952500115,19850516
2021-02-18,179.18003845214844,180.61282373223173,178.40223073435766,178.64785356666548,24070563
2021-02-19,176.80572509765625,179.22098954239178,175.20919520997668,179.1800628088573,28125203
2021-02-22,173.5369415283203,177.68573321299243,172.65689170696433,177.68573321299243,51546288
2021-02-23,174.7522430419922,176.47043312130924,173.4950326603951,174.33317291479318,26675953
2021-02-24,175.0456085205078,175.8418392556664,173.07597368021524,175.2551435976025,13160617
2021-02-25,175.2970428466797,177.01523306081697,175.00370140802613,175.5903970743396,25954142
2021-02-26,170.8549041748047,174.33318128189396,170.1424798087715,173.70457606092558,43429293
2021-03-01,173.41122436523438,174.12364874163293,171.0225321642041,172.19592347814816,16225536
2021-03-02,175.92564392089844,176.67997786458722,173.07597201542367,173.49504216558208,25604169
2021-03-03,175.9675750732422,177.68576545740066,175.00371872527916,177.68576545740066,20846117
2021-03-04,175.7580108642578,177.0990404027274,173.99792398264765,175.00368974199708,24899212
2021-03-05,174.79417419433594,176.00947515546514,173.66267959559087,174.33319443969881,17323590
2021-03-08,174.3332061767578,176.68000189463112,174.08176149466286,175.75804232328554,22988740
2021-03-09,174.16555786132812,175.79992889756866,171.60922737438466,174.9198790198988,22593086
2021-03-10,173.0759735107422,175.33894978334774,172.48927785325276,175.25514342599564,19603214
2021-03-12,171.98638916015625,174.3331845874033,170.56155319007968,174.3331845874033,30787960
2021-03-15,172.1959228515625,172.65690257643672,168.96909035545508,172.5311866464738,41115805
2021-03-16,174.2074737548828,175.08751087547572,171.7768591098459,172.99216003786108,48763187
2021-03-17,176.51235961914062,179.27821249269167,174.7941693750513,177.8533764813761,78578698
2021-03-18,182.42120361328125,183.63651709583706,177.60189761653842,178.5238569228213,91993104
2021-03-19,186.8633575439453,189.54540366219544,180.66112509617906,183.5527062672457,134184994
2021-03-22,189.41970825195312,189.75495925715063,185.64807689295407,187.1567319943549,46050245
2021-03-23,186.23477172851562,191.17980716199696,185.4804505756316,188.58156712160795,41564683
2021-03-24,180.9964141845703,186.7376809565069,180.40971847092163,185.22902570069073,27609243
2021-03-25,177.35049438476562,180.9963970531429,175.2132340404031,180.32588224857736,40681282
2021-03-26,176.76377868652344,179.7391792172859,176.30281176698745,179.5715537202723,26079435
2021-03-30,179.822998046875,180.20015861174963,176.34470824212855,178.73341313467725,27792033
2021-03-31,183.13363647460938,183.80415120256907,178.27242068315746,179.40391508590224,36485322
2021-04-01,184.43276977539062,184.89374948370153,182.12788402284178,184.39086020390678,29062762
2021-04-05,178.146728515625,184.39087137483517,176.42853829274003,182.37933971180317,31378045
2021-04-06,178.2305145263672,180.1582396102746,176.1351639545124,179.19438346282337,25674227
2021-04-07,179.1944122314453,180.3678036244632,178.06291762538686,178.27245271621197,15204883
2021-04-08,178.73342895507812,181.12213405906056,178.39817793196087,180.07445862556068,14116874
2021-04-09,178.6077117919922,180.9964040905624,178.14673204661688,179.15249789806785,16364247
2021-04-12,172.07020568847656,176.84760282792257,171.81876104134656,176.0094625301599,34511670
2021-04-13,174.91986083984375,175.7580010573696,172.65688481032493,173.49502502785077,20247639
2021-04-15,173.24362182617188,176.38664839337022,172.65692609142974,175.17134734518842,17530742
2021-04-16,174.291259765625,175.38084463177157,173.07595897950216,174.33316933528548,13311926
2021-04-19,172.32164001464844,172.74071013843016,170.77107544105394,171.81875075050826,15792299
2021-04-20,170.6034698486328,173.4950514822015,169.7234199282406,172.82453664814042,21364882
2021-04-22,172.57308959960938,172.9083534065057,168.08904648755248,169.3043474136611,23139735
2021-04-23,172.11212158203125,173.4950480085256,171.1901621050307,171.1901621050307,19625381
